problem_size,problem,instance,status,no_aug_cost,cost
50,CVRP,42,ok,10.6418561935,10.6418561935
50,CVRP,43,ok,11.6009473801,11.4877424240
50,CVRP,44,ok,11.1974611282,10.4689598083
50,CVRP,45,ok,11.5104541779,11.0834789276
50,CVRP,46,ok,10.3571586609,10.3129348755
50,CVRP,47,ok,10.2802047729,10.1223373413
50,CVRP,48,ok,11.5809268951,11.4228172302
50,CVRP,49,ok,11.0853261948,10.3026504517
50,CVRP,50,ok,9.1406230927,8.8994150162
50,CVRP,51,ok,10.5911817551,10.4009819031
50,CVRP,52,ok,11.5787391663,11.3006687164
50,CVRP,53,ok,10.0374317169,9.8780498505
50,CVRP,54,ok,12.3666954041,12.1513252258
50,CVRP,55,ok,11.7991800308,11.7262935638
50,CVRP,56,ok,11.3243808746,11.3243808746
50,CVRP,57,ok,11.3502941132,11.1678762436
50,CVRP,58,ok,9.4859180450,9.3335742950
50,CVRP,59,ok,11.3674163818,11.2811508179
50,CVRP,60,ok,9.0566959381,8.8485345840
50,CVRP,61,ok,12.1103601456,11.9197216034
50,CVRP,62,ok,10.9463577271,10.4010963440
50,CVRP,63,ok,9.5680160522,9.4462032318
50,CVRP,64,ok,11.4115209579,11.1138648987
50,CVRP,65,ok,9.7879104614,9.7879104614
50,CVRP,66,ok,11.2178754807,10.8582124710
50,CVRP,67,ok,11.5054512024,11.4995965958
50,CVRP,68,ok,11.1984138489,11.0379867554
50,CVRP,69,ok,11.0161705017,10.8041343689
50,CVRP,70,ok,9.9534807205,9.8283300400
50,CVRP,71,ok,11.3749256134,11.0561151505
50,CVRP,72,ok,10.0270271301,9.8661518097
50,CVRP,73,ok,13.7827453613,13.5660705566
50,CVRP,74,ok,9.6251640320,9.2653684616
50,CVRP,75,ok,9.7421817780,9.7176322937
50,CVRP,76,ok,10.4017763138,10.1430358887
50,CVRP,77,ok,10.0309391022,9.9290103912
50,CVRP,78,ok,9.9342250824,9.8553771973
50,CVRP,79,ok,11.8774833679,11.4298095703
50,CVRP,80,ok,11.2030200958,11.1854267120
50,CVRP,81,ok,9.3661518097,9.2994375229
50,CVRP,82,ok,11.4089803696,11.2963094711
50,CVRP,83,ok,11.4293441772,11.4293441772
50,CVRP,84,ok,12.5155601501,12.3903903961
50,CVRP,85,ok,12.4793434143,11.9797954559
50,CVRP,86,ok,10.9125442505,10.5436115265
50,CVRP,87,ok,11.0305767059,10.6428527832
50,CVRP,88,ok,13.4914169312,13.0869035721
50,CVRP,89,ok,12.2997770309,11.9929103851
50,CVRP,90,ok,10.0923500061,9.6851043701
50,CVRP,91,ok,10.6555213928,10.6555213928
50,CVRP,92,ok,9.7979640961,9.0354099274
50,CVRP,93,ok,11.1547937393,10.8463268280
50,CVRP,94,ok,10.4982471466,10.4982471466
50,CVRP,95,ok,11.4030551910,10.9690380096
50,CVRP,96,ok,11.5348777771,11.5150966644
50,CVRP,97,ok,12.0719184875,11.9495277405
50,CVRP,98,ok,10.4360933304,10.3888053894
50,CVRP,99,ok,12.5870809555,12.4318895340
50,CVRP,100,ok,9.8320980072,9.5905513763
50,CVRP,101,ok,11.0175800323,11.0175800323
50,CVRP,102,ok,12.8357009888,12.7753553391
50,CVRP,103,ok,8.7131729126,8.7099990845
50,CVRP,104,ok,9.9490594864,9.7539215088
50,CVRP,105,ok,9.2351751328,9.0522365570
50,CVRP,106,ok,11.4949541092,11.3164300919
50,CVRP,107,ok,10.9843292236,10.9173517227
50,CVRP,108,ok,8.2697038651,8.1710128784
50,CVRP,109,ok,12.2872104645,12.0723495483
50,CVRP,110,ok,12.0451259613,11.8609247208
50,CVRP,111,ok,10.9421815872,10.6642265320
50,CVRP,112,ok,10.0575618744,9.9124307632
50,CVRP,113,ok,12.6873693466,12.4840612411
50,CVRP,114,ok,12.1953020096,11.7769699097
50,CVRP,115,ok,9.7053308487,9.2895975113
50,CVRP,116,ok,10.5912504196,10.5912504196
50,CVRP,117,ok,12.6598234177,12.5297508240
50,CVRP,118,ok,10.5344190598,10.4904727936
50,CVRP,119,ok,11.1692428589,10.2561807632
50,CVRP,120,ok,8.8609514236,8.7503719330
50,CVRP,121,ok,10.9255142212,10.6930084229
50,CVRP,122,ok,11.0496501923,10.6942329407
50,CVRP,123,ok,10.7600412369,10.4921627045
50,CVRP,124,ok,12.1327581406,12.0853013992
50,CVRP,125,ok,10.7279319763,10.7279319763
50,CVRP,126,ok,10.2331790924,9.6762895584
50,CVRP,127,ok,10.7796249390,10.1479320526
50,CVRP,128,ok,11.8594560623,11.6001148224
50,CVRP,129,ok,10.4959030151,10.4111042023
50,CVRP,130,ok,11.4142341614,11.0261230469
50,CVRP,131,ok,12.6094560623,12.5892095566
50,CVRP,132,ok,9.8657341003,9.8331985474
50,CVRP,133,ok,12.0133647919,11.6370582581
50,CVRP,134,ok,9.8897819519,9.6692419052
50,CVRP,135,ok,10.6903314590,10.4427270889
50,CVRP,136,ok,10.5274820328,10.3779153824
50,CVRP,137,ok,11.1845502853,11.1373691559
50,CVRP,138,ok,9.7705802917,9.7213401794
50,CVRP,139,ok,9.3889102936,9.3889102936
50,CVRP,140,ok,10.5095520020,10.3299827576
50,CVRP,141,ok,12.8042907715,12.6567974091
50,CVRP,142,ok,12.6732263565,12.6502552032
50,CVRP,143,ok,9.5518207550,9.5123443604
50,CVRP,144,ok,11.0990571976,11.0974998474
50,CVRP,145,ok,11.3857250214,10.8537340164
50,CVRP,146,ok,11.8621177673,11.5896568298
50,CVRP,147,ok,8.6797924042,8.4175739288
50,CVRP,148,ok,11.5938606262,11.4930286407
50,CVRP,149,ok,13.6970129013,13.5930490494
50,CVRP,150,ok,11.9736309052,11.8578052521
50,CVRP,151,ok,11.8789348602,11.8137464523
50,CVRP,152,ok,11.5316390991,11.4461259842
50,CVRP,153,ok,10.8713779449,10.5794963837
50,CVRP,154,ok,11.5478782654,11.3184690475
50,CVRP,155,ok,10.5660142899,9.8364057541
50,CVRP,156,ok,11.8401861191,11.5791225433
50,CVRP,157,ok,10.9747152328,10.7310047150
50,CVRP,158,ok,11.0525951385,10.4863281250
50,CVRP,159,ok,14.0283107758,13.8283729553
50,CVRP,160,ok,10.3836898804,10.3613281250
50,CVRP,161,ok,8.8520145416,8.7338428497
50,CVRP,162,ok,10.8878936768,10.7644329071
50,CVRP,163,ok,10.6259374619,10.5912036896
50,CVRP,164,ok,10.3804244995,10.0843048096
50,CVRP,165,ok,9.1745090485,9.0237016678
50,CVRP,166,ok,9.9252319336,9.7598857880
50,CVRP,167,ok,9.8886947632,9.6532058716
50,CVRP,168,ok,10.8193731308,10.5170478821
50,CVRP,169,ok,12.0941886902,11.7162284851
50,CVRP,170,ok,10.8175716400,10.2328147888
50,CVRP,171,ok,9.8587646484,9.4663944244
50,CVRP,172,ok,11.8466205597,11.3101263046
50,CVRP,173,ok,11.8314552307,11.8314552307
50,CVRP,174,ok,12.4476013184,12.1850223541
50,CVRP,175,ok,9.9191837311,9.8130531311
50,CVRP,176,ok,11.0557546616,10.7831068039
50,CVRP,177,ok,11.0841674805,10.5604686737
50,CVRP,178,ok,10.4514255524,10.4019489288
50,CVRP,179,ok,11.4919471741,11.4479331970
50,CVRP,180,ok,9.0894680023,8.8366298676
50,CVRP,181,ok,9.5110130310,9.4336147308
50,CVRP,182,ok,11.3674411774,11.2426204681
50,CVRP,183,ok,11.1864519119,11.0287570953
50,CVRP,184,ok,13.7298679352,13.4372863770
50,CVRP,185,ok,9.7465705872,9.7465705872
50,CVRP,186,ok,12.4265909195,11.9911003113
50,CVRP,187,ok,9.6674442291,9.3109302521
50,CVRP,188,ok,13.3739652634,13.2850122452
50,CVRP,189,ok,10.6869478226,10.4781379700
50,CVRP,190,ok,9.6076831818,9.2770032883
50,CVRP,191,ok,11.3014354706,11.2085046768
50,CVRP,192,ok,9.4578533173,9.4578533173
50,CVRP,193,ok,10.0023183823,9.8704452515
50,CVRP,194,ok,10.8080511093,10.7879171371
50,CVRP,195,ok,10.2262840271,9.6885375977
50,CVRP,196,ok,11.3103427887,11.3103427887
50,CVRP,197,ok,9.4678840637,9.2261037827
50,CVRP,198,ok,12.6326484680,12.2567090988
50,CVRP,199,ok,11.3353195190,11.1363143921
50,CVRP,200,ok,9.7959213257,9.7959213257
50,CVRP,201,ok,8.6668853760,8.6668853760
50,CVRP,202,ok,10.3552513123,10.2194290161
50,CVRP,203,ok,9.9361829758,9.7576484680
50,CVRP,204,ok,10.4230461121,10.4230461121
50,CVRP,205,ok,9.3822116852,8.9437561035
50,CVRP,206,ok,11.5763854980,11.5763854980
50,CVRP,207,ok,9.8800849915,9.6868572235
50,CVRP,208,ok,10.5710544586,10.3093376160
50,CVRP,209,ok,10.4432573318,9.8083257675
50,CVRP,210,ok,9.2494792938,8.9644813538
50,CVRP,211,ok,9.9180335999,9.8086948395
50,CVRP,212,ok,10.8135681152,10.8135681152
50,CVRP,213,ok,9.5767707825,9.5767707825
50,CVRP,214,ok,10.3512620926,10.3051166534
50,CVRP,215,ok,9.5510978699,9.5040121078
50,CVRP,216,ok,9.6584329605,9.4769020081
50,CVRP,217,ok,8.7898960114,8.7898960114
50,CVRP,218,ok,12.9513301849,12.7244415283
50,CVRP,219,ok,8.5734729767,8.1066398621
50,CVRP,220,ok,10.5233869553,10.2681007385
50,CVRP,221,ok,10.6112079620,10.5144214630
50,CVRP,222,ok,12.2427463531,12.0495853424
50,CVRP,223,ok,13.8142938614,13.8142938614
50,CVRP,224,ok,12.2441158295,11.8238906860
50,CVRP,225,ok,9.8581352234,9.7696247101
50,CVRP,226,ok,9.6201667786,9.3228874207
50,CVRP,227,ok,13.1639375687,13.0499610901
50,CVRP,228,ok,10.9212913513,10.8080654144
50,CVRP,229,ok,12.1682071686,12.1682071686
50,CVRP,230,ok,10.3389577866,9.8086948395
50,CVRP,231,ok,11.0505161285,11.0262241364
50,CVRP,232,ok,11.1536769867,10.9630146027
50,CVRP,233,ok,12.0306777954,11.4281330109
50,CVRP,234,ok,8.6259422302,8.5327854156
50,CVRP,235,ok,10.0288162231,9.8468627930
50,CVRP,236,ok,10.1968498230,9.9390277863
50,CVRP,237,ok,12.8252878189,12.3262348175
50,CVRP,238,ok,10.8465785980,10.3999996185
50,CVRP,239,ok,10.9254283905,10.8515453339
50,CVRP,240,ok,8.6171474457,8.4886064529
50,CVRP,241,ok,10.6415147781,10.3951644897
50,CVRP,242,ok,12.1617050171,12.1425333023
50,CVRP,243,ok,11.4440364838,11.3126001358
50,CVRP,244,ok,10.1349325180,9.5882949829
50,CVRP,245,ok,11.0601701736,10.6697883606
50,CVRP,246,ok,10.1682653427,9.9918861389
50,CVRP,247,ok,9.7300081253,9.6361160278
50,CVRP,248,ok,10.8902502060,10.8902502060
50,CVRP,249,ok,11.0310001373,10.8825807571
50,CVRP,250,ok,9.2141475677,9.1120195389
50,CVRP,251,ok,10.4845542908,10.3415336609
50,CVRP,252,ok,9.5527944565,9.4828004837
50,CVRP,253,ok,11.3349304199,10.8426952362
50,CVRP,254,ok,10.4371643066,10.0423011780
50,CVRP,255,ok,11.1127614975,11.0004844666
50,CVRP,256,ok,10.6803102493,10.2114124298
50,CVRP,257,ok,9.9141159058,9.5514163971
50,CVRP,258,ok,9.7432365417,9.5650329590
50,CVRP,259,ok,11.4175624847,10.9543075562
50,CVRP,260,ok,8.3554897308,8.3045206070
50,CVRP,261,ok,9.0558042526,8.9073724747
50,CVRP,262,ok,9.4349327087,8.9231777191
50,CVRP,263,ok,9.7530517578,9.6252870560
50,CVRP,264,ok,11.2442693710,10.7093305588
50,CVRP,265,ok,8.8166942596,8.5596113205
50,CVRP,266,ok,13.6031923294,13.4463977814
50,CVRP,267,ok,11.5507001877,11.4596900940
50,CVRP,268,ok,9.7908058167,9.6573257446
50,CVRP,269,ok,10.5433464050,10.0494365692
50,CVRP,270,ok,10.6776943207,10.2752332687
50,CVRP,271,ok,10.5753946304,10.4416084290
50,CVRP,272,ok,12.5658817291,12.5658817291
50,CVRP,273,ok,9.4900512695,9.4239692688
50,CVRP,274,ok,9.1469564438,9.1469564438
50,CVRP,275,ok,9.8614587784,9.8614587784
50,CVRP,276,ok,11.8511638641,11.4703187943
50,CVRP,277,ok,8.9951763153,8.7666664124
50,CVRP,278,ok,11.1125526428,11.1125526428
50,CVRP,279,ok,8.2005834579,7.9719600677
50,CVRP,280,ok,9.1381683350,8.8882179260
50,CVRP,281,ok,10.2294054031,10.0961456299
50,CVRP,282,ok,10.9776287079,10.8244266510
50,CVRP,283,ok,10.2357664108,9.9625577927
50,CVRP,284,ok,12.9491796494,12.6338853836
50,CVRP,285,ok,10.5571279526,10.4821052551
50,CVRP,286,ok,12.8329505920,12.7951602936
50,CVRP,287,ok,12.9404096603,12.8643970490
50,CVRP,288,ok,9.5994625092,9.1527481079
50,CVRP,289,ok,10.5933074951,10.2624626160
50,CVRP,290,ok,10.8150329590,10.8150329590
50,CVRP,291,ok,13.4781579971,13.3616065979
50,CVRP,292,ok,11.3247070312,10.9613952637
50,CVRP,293,ok,9.1943531036,8.9642429352
50,CVRP,294,ok,10.9891090393,10.1698369980
50,CVRP,295,ok,11.4089975357,11.2085685730
50,CVRP,296,ok,9.8628101349,9.7165203094
50,CVRP,297,ok,9.2324924469,9.0684413910
50,CVRP,298,ok,10.6357049942,10.3429164886
50,CVRP,299,ok,9.5212306976,9.4565563202
50,CVRP,300,ok,12.0427093506,11.6687183380
50,CVRP,301,ok,9.7115964890,9.1509399414
50,CVRP,302,ok,9.9981842041,9.8516321182
50,CVRP,303,ok,10.6163959503,10.2046165466
50,CVRP,304,ok,10.6883955002,10.2519626617
50,CVRP,305,ok,9.5776710510,9.4712848663
50,CVRP,306,ok,12.2507400513,12.2507400513
50,CVRP,307,ok,9.6010169983,9.6010169983
50,CVRP,308,ok,9.8683986664,9.8683986664
50,CVRP,309,ok,11.2747516632,10.9212989807
50,CVRP,310,ok,11.6709356308,11.6262340546
50,CVRP,311,ok,10.8047065735,10.4228277206
50,CVRP,312,ok,11.9298391342,11.9298391342
50,CVRP,313,ok,8.9201536179,8.6839103699
50,CVRP,314,ok,13.3113040924,13.0616788864
50,CVRP,315,ok,12.8521509171,12.7444229126
50,CVRP,316,ok,10.6498556137,10.2741374969
50,CVRP,317,ok,11.3530435562,11.1408977509
50,CVRP,318,ok,10.7716960907,10.3921833038
50,CVRP,319,ok,9.8843374252,9.6658802032
50,CVRP,320,ok,10.2239665985,9.8335390091
50,CVRP,321,ok,10.7660570145,10.5644149780
50,CVRP,322,ok,11.0935811996,10.6626529694
50,CVRP,323,ok,11.8914012909,11.4417324066
50,CVRP,324,ok,12.8783950806,12.6224098206
50,CVRP,325,ok,9.3139076233,9.1261358261
50,CVRP,326,ok,10.8944902420,10.3691768646
50,CVRP,327,ok,11.2964401245,11.2792425156
50,CVRP,328,ok,11.9514522552,11.9167308807
50,CVRP,329,ok,12.4962749481,12.3279695511
50,CVRP,330,ok,12.1407966614,11.9254732132
50,CVRP,331,ok,12.6795120239,12.3880462646
50,CVRP,332,ok,12.3408641815,11.9940929413
50,CVRP,333,ok,8.6834726334,8.5401458740
50,CVRP,334,ok,10.3782739639,10.2010803223
50,CVRP,335,ok,9.8355484009,9.3383827209
50,CVRP,336,ok,10.3928394318,10.2570552826
50,CVRP,337,ok,11.5275220871,10.9227447510
50,CVRP,338,ok,12.1132202148,11.4739589691
50,CVRP,339,ok,10.2230100632,10.0779943466
50,CVRP,340,ok,11.1773452759,10.8421974182
50,CVRP,341,ok,12.0664148331,11.7975902557
50,CVRP,342,ok,11.0230274200,10.6333236694
50,CVRP,343,ok,9.6828231812,9.6828231812
50,CVRP,344,ok,10.9248733521,10.6756858826
50,CVRP,345,ok,9.8237352371,9.4670734406
50,CVRP,346,ok,10.6652431488,10.5187320709
50,CVRP,347,ok,12.5524873734,12.3307800293
50,CVRP,348,ok,9.3251075745,9.2407608032
50,CVRP,349,ok,10.6343955994,10.1064271927
50,CVRP,350,ok,11.4344263077,11.3607788086
50,CVRP,351,ok,9.9581623077,9.8056011200
50,CVRP,352,ok,11.1186790466,10.7783098221
50,CVRP,353,ok,10.3367309570,9.8205242157
50,CVRP,354,ok,11.6951522827,11.6816082001
50,CVRP,355,ok,10.1399621964,9.9556093216
50,CVRP,356,ok,12.2556343079,12.2072849274
50,CVRP,357,ok,12.0635509491,11.5093307495
50,CVRP,358,ok,11.9148902893,11.9084720612
50,CVRP,359,ok,9.5833597183,9.5833597183
50,CVRP,360,ok,8.9447402954,8.8525838852
50,CVRP,361,ok,9.4020528793,9.3012132645
50,CVRP,362,ok,14.1612653732,14.0601596832
50,CVRP,363,ok,10.1579246521,9.8501186371
50,CVRP,364,ok,11.6583404541,10.9938316345
50,CVRP,365,ok,11.9367446899,11.9266347885
50,CVRP,366,ok,10.8647575378,10.5613298416
50,CVRP,367,ok,10.0722084045,9.4958076477
50,CVRP,368,ok,11.5829391479,11.1553564072
50,CVRP,369,ok,9.1195011139,8.8645954132
50,CVRP,370,ok,9.7213754654,9.7055749893
50,CVRP,371,ok,11.9773359299,11.8843727112
50,CVRP,372,ok,9.5656738281,9.5656738281
50,CVRP,373,ok,9.9670734406,9.9071445465
50,CVRP,374,ok,12.2919740677,12.1988658905
50,CVRP,375,ok,10.6953029633,10.6473178864
50,CVRP,376,ok,12.1472339630,11.9454460144
50,CVRP,377,ok,10.4099836349,10.1085090637
50,CVRP,378,ok,12.9988918304,12.9944400787
50,CVRP,379,ok,9.4459209442,9.2754135132
50,CVRP,380,ok,11.1001987457,10.5544481277
50,CVRP,381,ok,11.5985441208,11.4955749512
50,CVRP,382,ok,10.0138683319,9.5513639450
50,CVRP,383,ok,11.0497722626,10.7614793777
50,CVRP,384,ok,9.9266185760,9.6597242355
50,CVRP,385,ok,11.8614025116,11.6512050629
50,CVRP,386,ok,11.3819837570,10.8986110687
50,CVRP,387,ok,8.2640352249,8.1348724365
50,CVRP,388,ok,9.9344139099,9.9344139099
50,CVRP,389,ok,10.6353902817,10.4813613892
50,CVRP,390,ok,9.5424823761,8.9205636978
50,CVRP,391,ok,12.2356157303,12.2356157303
50,CVRP,392,ok,12.9989385605,12.7329368591
50,CVRP,393,ok,10.4726257324,9.9344758987
50,CVRP,394,ok,11.3067369461,10.8672618866
50,CVRP,395,ok,10.8231182098,10.6718444824
50,CVRP,396,ok,9.4666137695,9.1599464417
50,CVRP,397,ok,9.9929323196,9.9157333374
50,CVRP,398,ok,11.4374608994,11.3597316742
50,CVRP,399,ok,11.4629898071,10.9100494385
50,CVRP,400,ok,12.0216894150,12.0216894150
50,CVRP,401,ok,9.7071628571,9.6186761856
50,CVRP,402,ok,9.6546373367,9.6546373367
50,CVRP,403,ok,11.1478576660,10.7148208618
50,CVRP,404,ok,9.6907987595,9.4359874725
50,CVRP,405,ok,11.5958127975,11.5702667236
50,CVRP,406,ok,10.2123050690,10.1599025726
50,CVRP,407,ok,11.6637611389,11.2729244232
50,CVRP,408,ok,12.8597459793,12.7901210785
50,CVRP,409,ok,10.1760501862,9.8335685730
50,CVRP,410,ok,10.7549629211,10.7130403519
50,CVRP,411,ok,9.8429450989,9.5689153671
50,CVRP,412,ok,10.1431541443,10.0023403168
50,CVRP,413,ok,9.1280851364,9.0098228455
50,CVRP,414,ok,13.2715578079,13.2511854172
50,CVRP,415,ok,10.0156240463,9.6490983963
50,CVRP,416,ok,10.9032058716,10.6547641754
50,CVRP,417,ok,9.2963600159,9.2441320419
50,CVRP,418,ok,11.2993593216,11.2654905319
50,CVRP,419,ok,10.5000247955,10.3499794006
50,CVRP,420,ok,9.6781244278,9.5559844971
50,CVRP,421,ok,13.0313386917,12.9031887054
50,CVRP,422,ok,11.6343593597,11.4960021973
50,CVRP,423,ok,10.4267091751,10.2133407593
50,CVRP,424,ok,11.8781852722,11.3399429321
50,CVRP,425,ok,8.8025016785,8.5582809448
50,CVRP,426,ok,9.7019796371,9.5683612823
50,CVRP,427,ok,12.0011272430,12.0011272430
50,CVRP,428,ok,10.0889205933,9.7569541931
50,CVRP,429,ok,9.9975280762,9.9210414886
50,CVRP,430,ok,11.3968029022,11.3968029022
50,CVRP,431,ok,10.0276994705,9.8755941391
50,CVRP,432,ok,10.6189785004,10.4074783325
50,CVRP,433,ok,11.3221740723,11.3173284531
50,CVRP,434,ok,10.1774454117,10.1272182465
50,CVRP,435,ok,11.7914409637,11.5441436768
50,CVRP,436,ok,11.1114625931,10.7632236481
50,CVRP,437,ok,10.7986459732,10.7986459732
50,CVRP,438,ok,9.4076356888,9.3963727951
50,CVRP,439,ok,12.0252790451,11.6937551498
50,CVRP,440,ok,11.6007385254,11.4667692184
50,CVRP,441,ok,13.2793216705,12.9996948242
50,CVRP,442,ok,11.9204702377,11.6545009613
50,CVRP,443,ok,10.1967134476,9.8527259827
50,CVRP,444,ok,10.4155626297,10.3534173965
50,CVRP,445,ok,11.7463817596,11.7386360168
50,CVRP,446,ok,10.8180160522,10.7119092941
50,CVRP,447,ok,10.9373207092,10.9373207092
50,CVRP,448,ok,10.7558097839,10.7521800995
50,CVRP,449,ok,11.7779350281,11.4053144455
50,CVRP,450,ok,11.6292991638,11.4176044464
50,CVRP,451,ok,9.7374324799,9.6240243912
50,CVRP,452,ok,11.2584371567,10.8430747986
50,CVRP,453,ok,11.0988492966,11.0392169952
50,CVRP,454,ok,11.1918258667,10.4481620789
50,CVRP,455,ok,10.5618743896,10.4710903168
50,CVRP,456,ok,12.3839635849,12.1442327499
50,CVRP,457,ok,9.9265928268,9.4254035950
50,CVRP,458,ok,10.9049224854,10.8481712341
50,CVRP,459,ok,11.0017795563,10.9729146957
50,CVRP,460,ok,11.3923063278,10.9896812439
50,CVRP,461,ok,12.0000514984,12.0000514984
50,CVRP,462,ok,9.9923200607,9.6463775635
50,CVRP,463,ok,9.7819461823,9.7819461823
50,CVRP,464,ok,11.3539428711,11.3539428711
50,CVRP,465,ok,9.6524419785,9.2220640182
50,CVRP,466,ok,9.7896118164,9.6535367966
50,CVRP,467,ok,11.1038570404,10.5901069641
50,CVRP,468,ok,9.4951286316,9.4951286316
50,CVRP,469,ok,10.0764408112,9.9308900833
50,CVRP,470,ok,11.5919132233,11.2118740082
50,CVRP,471,ok,9.3290987015,9.2535486221
50,CVRP,472,ok,11.5409374237,11.1519098282
50,CVRP,473,ok,10.0558776855,10.0002593994
50,CVRP,474,ok,10.3190002441,10.2509794235
50,CVRP,475,ok,9.1842813492,8.5294399261
50,CVRP,476,ok,10.0562276840,9.8810138702
50,CVRP,477,ok,10.1789989471,9.9031324387
50,CVRP,478,ok,11.2503280640,11.1510210037
50,CVRP,479,ok,11.0097951889,10.8893909454
50,CVRP,480,ok,10.4276008606,10.0771312714
50,CVRP,481,ok,9.9810876846,9.9810876846
50,CVRP,482,ok,10.8869552612,10.7728252411
50,CVRP,483,ok,13.7504758835,13.5158462524
50,CVRP,484,ok,10.9533576965,10.4102945328
50,CVRP,485,ok,11.0473670959,10.9509353638
50,CVRP,486,ok,9.5224809647,9.0661344528
50,CVRP,487,ok,10.4736280441,10.1736059189
50,CVRP,488,ok,8.8547210693,8.8112421036
50,CVRP,489,ok,13.3914880753,12.7057571411
50,CVRP,490,ok,11.0167245865,10.9160137177
50,CVRP,491,ok,12.9964208603,12.3091821671
50,CVRP,492,ok,10.0679826736,9.9859352112
50,CVRP,493,ok,9.6865978241,9.6865978241
50,CVRP,494,ok,12.4579811096,11.8976325989
50,CVRP,495,ok,10.1153240204,9.8159027100
50,CVRP,496,ok,10.4981746674,9.9691734314
50,CVRP,497,ok,9.4492282867,9.4492282867
50,CVRP,498,ok,11.2397012711,11.0965299606
50,CVRP,499,ok,11.2000427246,10.9836196899
50,CVRP,500,ok,10.4804372787,10.2372217178
50,CVRP,501,ok,10.2152109146,10.1940670013
50,CVRP,502,ok,10.7172050476,10.2827167511
50,CVRP,503,ok,10.3909740448,10.1143207550
50,CVRP,504,ok,9.5804347992,9.4808120728
50,CVRP,505,ok,9.4050588608,9.3998584747
50,CVRP,506,ok,12.3853330612,11.9699506760
50,CVRP,507,ok,9.4915466309,9.4774742126
50,CVRP,508,ok,14.5146026611,14.1125621796
50,CVRP,509,ok,10.1294107437,9.6468791962
50,CVRP,510,ok,10.0815563202,9.9549531937
50,CVRP,511,ok,10.3525352478,10.2758531570
50,CVRP,512,ok,11.6897668839,11.2240333557
50,CVRP,513,ok,10.2476787567,9.9592723846
50,CVRP,514,ok,9.1392641068,8.9491205215
50,CVRP,515,ok,12.0492057800,11.4806089401
50,CVRP,516,ok,9.9160976410,9.8252944946
50,CVRP,517,ok,11.9447202682,11.4738159180
50,CVRP,518,ok,11.0109062195,10.4810009003
50,CVRP,519,ok,10.9829072952,10.4844198227
50,CVRP,520,ok,11.7691650391,11.7691650391
50,CVRP,521,ok,9.8361101151,9.5857734680
50,CVRP,522,ok,9.6885299683,9.1779403687
50,CVRP,523,ok,10.8038587570,10.5213279724
50,CVRP,524,ok,10.3870716095,9.9230575562
50,CVRP,525,ok,12.3244142532,11.9542255402
50,CVRP,526,ok,9.1712875366,9.0931777954
50,CVRP,527,ok,11.5447549820,11.4122295380
50,CVRP,528,ok,9.8549051285,9.7249355316
50,CVRP,529,ok,12.8507785797,12.5412940979
50,CVRP,530,ok,10.2529649734,9.9006538391
50,CVRP,531,ok,10.6586360931,10.5405082703
50,CVRP,532,ok,9.9627571106,9.6729030609
50,CVRP,533,ok,10.8197412491,10.6343116760
50,CVRP,534,ok,10.4441347122,10.1816520691
50,CVRP,535,ok,9.9699535370,9.3141393661
